,0
263827,dog
263828,truck
263829,frog
263830,airplane
263831,airplane
263832,truck
263833,airplane
263834,frog
263835,ship
263836,ship
263837,truck
263838,dog
263839,truck
263840,deer
263841,airplane
263842,ship
263843,ship
263844,truck
263845,deer
263846,horse
263847,horse
263848,airplane
263849,truck
263850,dog
263851,ship
263852,frog
263853,frog
263854,deer
263855,airplane
263856,frog
263857,airplane
263858,airplane
263859,airplane
263860,airplane
263861,automobile
263862,airplane
263863,airplane
263864,airplane
263865,frog
263866,ship
263867,truck
263868,airplane
263869,dog
263870,dog
263871,truck
263872,automobile
263873,ship
263874,dog
263875,deer
263876,frog
263877,dog
263878,frog
263879,frog
263880,dog
263881,airplane
263882,frog
263883,frog
263884,frog
263885,frog
263886,ship
263887,automobile
263888,ship
263889,frog
263890,airplane
263891,frog
263892,frog
263893,frog
263894,dog
263895,airplane
263896,frog
263897,frog
263898,airplane
263899,frog
263900,frog
263901,deer
263902,airplane
263903,airplane
263904,airplane
263905,frog
263906,frog
263907,airplane
263908,dog
263909,horse
263910,airplane
263911,frog
263912,truck
263913,truck
263914,airplane
263915,frog
263916,ship
263917,truck
263918,frog
263919,frog
263920,ship
263921,deer
263922,frog
263923,ship
263924,truck
263925,horse
263926,frog
263927,ship
263928,frog
263929,frog
263930,frog
263931,frog
263932,dog
263933,ship
263934,ship
263935,bird
263936,deer
263937,truck
263938,deer
263939,truck
263940,ship
263941,dog
263942,truck
263943,truck
263944,truck
263945,truck
263946,horse
263947,airplane
263948,frog
263949,ship
263950,airplane
263951,frog
263952,ship
263953,truck
263954,truck
263955,ship
263956,frog
263957,ship
263958,ship
263959,horse
263960,airplane
263961,airplane
263962,automobile
263963,frog
263964,dog
263965,dog
263966,airplane
263967,ship
263968,frog
263969,airplane
263970,automobile
263971,dog
263972,cat
263973,airplane
263974,truck
263975,truck
263976,frog
263977,frog
263978,horse
263979,dog
263980,truck
263981,airplane
263982,frog
263983,airplane
263984,ship
263985,deer
263986,frog
263987,ship
263988,horse
263989,frog
263990,truck
263991,truck
263992,frog
263993,airplane
263994,airplane
263995,frog
263996,deer
263997,airplane
263998,truck
263999,truck
264000,frog
264001,frog
264002,frog
264003,dog
264004,dog
264005,horse
264006,ship
264007,ship
264008,truck
264009,ship
264010,truck
264011,frog
264012,airplane
264013,frog
264014,frog
264015,frog
264016,airplane
264017,dog
264018,truck
264019,truck
264020,frog
264021,truck
264022,ship
264023,frog
264024,frog
264025,truck
264026,truck
264027,airplane
264028,truck
264029,deer
264030,airplane
264031,frog
264032,truck
264033,ship
264034,dog
264035,airplane
264036,truck
264037,ship
264038,airplane
264039,truck
264040,deer
264041,airplane
264042,truck
264043,deer
264044,frog
264045,frog
264046,frog
264047,automobile
264048,truck
264049,frog
264050,bird
264051,truck
264052,frog
264053,airplane
264054,airplane
264055,truck
264056,deer
264057,horse
264058,frog
264059,frog
264060,frog
264061,ship
264062,airplane
264063,airplane
264064,frog
264065,dog
264066,ship
264067,truck
264068,airplane
264069,truck
264070,frog
264071,ship
264072,airplane
264073,truck
264074,airplane
264075,frog
264076,airplane
264077,frog
264078,airplane
264079,ship
264080,dog
264081,frog
264082,truck
264083,frog
264084,dog
264085,truck
264086,frog
264087,airplane
264088,frog
264089,frog
264090,deer
264091,dog
264092,frog
264093,truck
264094,ship
264095,frog
264096,truck
264097,truck
264098,truck
264099,ship
264100,airplane
264101,frog
264102,truck
264103,horse
264104,frog
264105,airplane
264106,deer
264107,horse
264108,truck
264109,airplane
264110,airplane
264111,airplane
264112,truck
264113,truck
264114,frog
264115,dog
264116,truck
264117,dog
264118,deer
264119,frog
264120,frog
264121,frog
264122,deer
264123,frog
264124,airplane
264125,truck
264126,deer
264127,deer
264128,horse
264129,frog
264130,dog
264131,truck
264132,airplane
264133,ship
264134,ship
264135,ship
264136,truck
264137,deer
264138,horse
264139,frog
264140,dog
264141,truck
264142,frog
264143,dog
264144,truck
264145,airplane
264146,airplane
264147,ship
264148,frog
264149,airplane
264150,ship
264151,truck
264152,frog
264153,ship
264154,airplane
264155,airplane
264156,airplane
264157,frog
264158,dog
264159,airplane
264160,dog
264161,truck
264162,ship
264163,airplane
264164,frog
264165,ship
264166,truck
264167,truck
264168,horse
264169,deer
264170,dog
264171,airplane
264172,dog
264173,truck
264174,horse
264175,airplane
264176,truck
264177,truck
264178,frog
264179,airplane
264180,dog
264181,airplane
264182,truck
264183,ship
264184,frog
264185,truck
264186,truck
264187,dog
264188,truck
264189,dog
264190,frog
264191,truck
264192,dog
264193,truck
264194,ship
264195,frog
264196,airplane
264197,truck
264198,ship
264199,truck
264200,airplane
264201,airplane
264202,frog
264203,airplane
264204,frog
264205,ship
264206,airplane
264207,airplane
264208,dog
264209,airplane
264210,airplane
264211,airplane
264212,dog
264213,horse
264214,deer
264215,dog
264216,frog
264217,truck
264218,dog
264219,truck
264220,dog
264221,deer
264222,frog
264223,frog
264224,frog
264225,airplane
264226,truck
264227,truck
264228,frog
264229,bird
264230,automobile
264231,frog
264232,frog
264233,truck
264234,horse
264235,frog
264236,frog
264237,truck
264238,frog
264239,airplane
264240,frog
264241,truck
264242,frog
264243,frog
264244,truck
264245,truck
264246,truck
264247,cat
264248,airplane
264249,airplane
264250,airplane
264251,frog
264252,dog
264253,truck
264254,frog
264255,airplane
264256,automobile
264257,horse
264258,deer
264259,ship
264260,frog
264261,truck
264262,truck
264263,truck
264264,truck
264265,ship
264266,ship
264267,frog
264268,frog
264269,frog
264270,frog
264271,ship
264272,frog
264273,frog
264274,ship
264275,airplane
264276,airplane
264277,airplane
264278,airplane
264279,airplane
264280,frog
264281,frog
264282,frog
264283,horse
264284,truck
264285,frog
264286,airplane
264287,frog
264288,truck
264289,automobile
264290,dog
264291,horse
264292,frog
264293,frog
264294,truck
264295,truck
264296,deer
264297,frog
264298,airplane
264299,deer
264300,truck
264301,ship
264302,truck
264303,frog
264304,airplane
264305,airplane
264306,ship
264307,truck
264308,dog
264309,frog
264310,frog
264311,frog
264312,truck
264313,frog
264314,truck
264315,airplane
264316,airplane
264317,frog
264318,frog
264319,ship
264320,airplane
264321,dog
264322,truck
264323,frog
264324,truck
264325,airplane
264326,frog
264327,ship
264328,truck
264329,frog
264330,frog
264331,deer
264332,airplane
264333,airplane
264334,ship
264335,airplane
264336,airplane
264337,ship
264338,frog
264339,airplane
264340,airplane
264341,truck
264342,airplane
264343,airplane
264344,deer
264345,truck
264346,dog
264347,frog
264348,airplane
264349,frog
264350,frog
264351,frog
264352,airplane
264353,dog
264354,ship
264355,frog
264356,frog
264357,frog
264358,deer
264359,automobile
264360,ship
264361,airplane
264362,dog
264363,dog
264364,truck
264365,dog
264366,frog
264367,dog
264368,ship
264369,airplane
264370,frog
264371,truck
264372,truck
264373,frog
264374,dog
264375,ship
264376,frog
264377,frog
264378,frog
264379,horse
264380,frog
264381,dog
264382,airplane
264383,airplane
264384,frog
264385,dog
264386,ship
264387,frog
264388,airplane
264389,ship
264390,ship
264391,ship
264392,ship
264393,deer
264394,truck
264395,ship
264396,frog
264397,airplane
264398,airplane
264399,frog
264400,airplane
264401,cat
264402,airplane
264403,airplane
264404,truck
264405,frog
264406,truck
264407,airplane
264408,truck
264409,ship
264410,frog
264411,truck
264412,frog
264413,frog
264414,ship
264415,ship
264416,airplane
264417,truck
264418,airplane
264419,deer
264420,truck
264421,frog
264422,cat
264423,bird
264424,ship
264425,deer
264426,frog
264427,ship
264428,frog
264429,truck
264430,frog
264431,ship
264432,frog
264433,truck
264434,frog
264435,airplane
264436,frog
264437,truck
264438,frog
264439,airplane
264440,dog
264441,airplane
264442,automobile
264443,ship
264444,airplane
264445,frog
264446,frog
264447,ship
264448,deer
264449,airplane
264450,deer
264451,horse
264452,airplane
264453,frog
264454,airplane
264455,ship
264456,frog
264457,airplane
264458,frog
264459,ship
264460,ship
264461,frog
264462,frog
264463,deer
264464,frog
264465,dog
264466,truck
264467,truck
264468,frog
264469,dog
264470,truck
264471,ship
264472,horse
264473,ship
264474,frog
264475,truck
264476,deer
264477,truck
264478,deer
264479,frog
264480,frog
264481,airplane
264482,airplane
264483,ship
264484,ship
264485,truck
264486,truck
264487,airplane
264488,ship
264489,frog
264490,frog
264491,ship
264492,ship
264493,frog
264494,frog
264495,truck
264496,airplane
264497,frog
264498,horse
264499,truck
264500,frog
264501,frog
264502,airplane
264503,airplane
264504,dog
264505,ship
264506,frog
264507,frog
264508,frog
264509,frog
264510,frog
264511,deer
264512,ship
264513,airplane
264514,deer
264515,truck
264516,airplane
264517,frog
264518,frog
264519,airplane
264520,ship
264521,airplane
264522,truck
264523,frog
264524,frog
264525,ship
264526,deer
264527,airplane
264528,truck
264529,truck
264530,truck
264531,frog
264532,frog
264533,ship
264534,deer
264535,airplane
264536,dog
264537,truck
264538,airplane
264539,deer
264540,frog
264541,airplane
264542,frog
264543,horse
264544,ship
264545,dog
264546,truck
264547,frog
264548,airplane
264549,horse
264550,frog
264551,airplane
264552,frog
264553,frog
264554,automobile
264555,ship
264556,airplane
264557,dog
264558,frog
264559,ship
264560,ship
264561,frog
264562,ship
264563,truck
264564,airplane
264565,automobile
264566,frog
264567,dog
264568,airplane
264569,frog
264570,frog
264571,automobile
264572,frog
264573,deer
264574,dog
264575,frog
264576,truck
264577,airplane
264578,dog
264579,frog
264580,truck
264581,frog
264582,airplane
264583,deer
264584,dog
264585,airplane
264586,airplane
264587,frog
264588,airplane
264589,frog
264590,ship
264591,frog
264592,dog
264593,truck
264594,frog
264595,frog
264596,airplane
264597,airplane
264598,deer
264599,ship
264600,dog
264601,frog
264602,truck
264603,frog
264604,deer
264605,frog
264606,frog
264607,frog
264608,airplane
264609,ship
264610,airplane
264611,frog
264612,deer
264613,ship
264614,truck
264615,airplane
264616,deer
264617,frog
264618,ship
264619,truck
264620,airplane
264621,deer
264622,ship
264623,ship
264624,truck
264625,deer
264626,deer
264627,deer
264628,frog
264629,airplane
264630,frog
264631,frog
264632,horse
264633,ship
264634,ship
264635,frog
264636,ship
264637,truck
264638,frog
264639,airplane
264640,ship
264641,truck
264642,truck
264643,truck
264644,dog
264645,airplane
264646,airplane
264647,frog
264648,airplane
264649,frog
264650,deer
264651,frog
264652,frog
264653,airplane
264654,frog
264655,deer
264656,ship
264657,deer
264658,airplane
264659,frog
264660,frog
264661,dog
264662,truck
264663,ship
264664,automobile
264665,horse
264666,ship
264667,horse
264668,ship
264669,airplane
264670,airplane
264671,dog
264672,dog
264673,frog
264674,truck
264675,frog
264676,airplane
264677,truck
264678,ship
264679,frog
264680,airplane
264681,dog
264682,truck
264683,frog
264684,deer
264685,truck
264686,frog
264687,frog
264688,truck
264689,frog
264690,frog
264691,frog
264692,truck
264693,frog
264694,truck
264695,frog
264696,truck
264697,truck
264698,frog
264699,dog
264700,frog
264701,frog
264702,truck
264703,deer
264704,frog
264705,airplane
264706,airplane
264707,airplane
264708,frog
264709,dog
264710,frog
264711,frog
264712,truck
264713,dog
264714,frog
264715,frog
264716,airplane
264717,truck
264718,frog
264719,frog
264720,frog
264721,ship
264722,deer
264723,frog
264724,dog
264725,bird
264726,dog
264727,airplane
264728,automobile
264729,frog
264730,airplane
264731,airplane
264732,truck
264733,frog
264734,truck
264735,airplane
264736,dog
264737,truck
264738,ship
264739,horse
264740,automobile
264741,dog
264742,frog
264743,horse
264744,airplane
264745,frog
264746,frog
264747,deer
264748,airplane
264749,airplane
264750,dog
264751,ship
264752,frog
264753,airplane
264754,ship
264755,truck
264756,dog
264757,ship
264758,airplane
264759,airplane
264760,frog
264761,frog
264762,frog
264763,frog
264764,frog
264765,frog
264766,frog
264767,airplane
264768,frog
264769,dog
264770,truck
264771,dog
264772,truck
264773,frog
264774,truck
264775,truck
264776,frog
264777,truck
264778,deer
264779,truck
264780,truck
264781,frog
264782,truck
264783,truck
264784,ship
264785,airplane
264786,ship
264787,horse
264788,bird
264789,frog
264790,frog
264791,airplane
264792,truck
264793,ship
264794,airplane
264795,frog
264796,frog
264797,frog
264798,ship
264799,ship
264800,airplane
264801,horse
264802,airplane
264803,automobile
264804,ship
264805,ship
264806,frog
264807,airplane
264808,truck
264809,dog
264810,ship
264811,dog
264812,frog
264813,truck
264814,dog
264815,airplane
264816,deer
264817,airplane
264818,frog
264819,frog
264820,frog
264821,frog
264822,horse
264823,airplane
264824,ship
264825,ship
264826,dog
264827,airplane
264828,frog
264829,frog
264830,airplane
264831,frog
264832,truck
264833,frog
264834,horse
264835,airplane
264836,dog
264837,frog
264838,deer
264839,frog
264840,airplane
264841,dog
264842,airplane
264843,truck
264844,airplane
264845,ship
264846,airplane
264847,airplane
264848,ship
264849,dog
264850,automobile
264851,truck
264852,frog
264853,ship
264854,airplane
264855,frog
264856,ship
264857,frog
264858,airplane
264859,dog
264860,ship
264861,horse
264862,frog
264863,truck
264864,dog
264865,airplane
264866,frog
264867,airplane
264868,airplane
264869,airplane
264870,airplane
264871,airplane
264872,frog
264873,frog
264874,frog
264875,frog
264876,truck
264877,truck
264878,truck
264879,ship
264880,dog
264881,truck
264882,frog
264883,truck
264884,truck
264885,frog
264886,airplane
264887,airplane
264888,ship
264889,truck
264890,frog
264891,frog
264892,dog
264893,airplane
264894,frog
264895,dog
264896,truck
264897,frog
264898,dog
264899,airplane
264900,truck
264901,frog
264902,airplane
264903,truck
264904,frog
264905,truck
264906,frog
264907,frog
264908,frog
264909,airplane
264910,frog
264911,horse
264912,truck
264913,frog
264914,ship
264915,frog
264916,ship
264917,truck
264918,frog
264919,airplane
264920,cat
264921,frog
264922,airplane
264923,deer
264924,deer
264925,airplane
264926,deer
264927,airplane
264928,airplane
264929,dog
264930,automobile
264931,dog
264932,truck
264933,airplane
264934,frog
264935,frog
264936,airplane
264937,ship
264938,ship
264939,frog
264940,frog
264941,frog
264942,deer
264943,truck
264944,dog
264945,truck
264946,frog
264947,ship
264948,airplane
264949,ship
264950,airplane
264951,airplane
264952,frog
264953,frog
264954,frog
264955,dog
264956,airplane
264957,frog
264958,frog
264959,truck
264960,frog
264961,deer
264962,truck
264963,frog
264964,ship
264965,airplane
264966,frog
264967,ship
264968,truck
264969,dog
264970,airplane
264971,truck
264972,horse
264973,ship
264974,automobile
264975,frog
264976,ship
264977,frog
264978,dog
264979,frog
264980,airplane
264981,airplane
264982,horse
264983,deer
264984,ship
264985,deer
264986,airplane
264987,ship
264988,airplane
264989,airplane
264990,frog
264991,airplane
264992,dog
264993,airplane
264994,airplane
264995,deer
264996,deer
264997,frog
264998,dog
264999,dog
265000,frog
265001,truck
265002,airplane
265003,truck
265004,ship
265005,dog
265006,frog
265007,airplane
265008,frog
265009,airplane
265010,ship
265011,cat
265012,deer
265013,horse
265014,airplane
265015,airplane
265016,airplane
265017,ship
265018,airplane
265019,truck
265020,truck
265021,ship
265022,frog
265023,dog
265024,airplane
